Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS24,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS38,SBS39,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44
ColoRect-AdenoCA::S.7,deconstruct,2343.205819292,0,0,0,2165.06274352584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512.14518554328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.8,deconstruct,2596.99519600628,0,0,0,3536.93272800251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312.07207599121,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.9,deconstruct,3497.6534756342,0,0,0,2605.37562743776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3405.04632693933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7565.40889204805,0,0,0,0,0
ColoRect-AdenoCA::S.10,deconstruct,1321.82910645888,0,0,0,1609.02531091498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4835.11063149066,0,0,0,0,0,0,0,0,0,0,0,0,2701.27431068848,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.11,deconstruct,3079.44154602827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3596.45209709325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11138.3387117082,0,0,0,0,0
ColoRect-AdenoCA::S.12,deconstruct,1982.77941038664,0,0,0,654.182547237461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957.89359852808,2351.41479007512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.13,deconstruct,3627.85275271244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471.90612751166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9915.80161020412,0,0,0,0,0
ColoRect-AdenoCA::S.14,deconstruct,2180.02268181148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908.26513016567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17783.1791614762,0,0,0,0,0
ColoRect-AdenoCA::S.15,deconstruct,1667.26812306708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3115.76349507756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664.40653988523,0,0,0,0,0
ColoRect-AdenoCA::S.16,deconstruct,2773.42248983747,0,0,0,4143.39351304995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.86802053646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.17,deconstruct,2040.10219003568,0,0,0,3253.56911410831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4811.93107076912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4762.31223564476,0,0,0,0,0
ColoRect-AdenoCA::S.18,deconstruct,2482.64255076586,0,0,0,4061.27204859678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503.77671042869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7081.89688722933,0,0,0,0,0
ColoRect-AdenoCA::S.19,deconstruct,2477.1293055866,0,0,0,2177.01306241766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6966.79111335346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3275.47832992393,0,0,0,0,0
ColoRect-AdenoCA::S.20,deconstruct,2700.99286903617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3567.16692017272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9038.45851034335,0,0,0,0,0
ColoRect-AdenoCA::S.21,deconstruct,2521.56150823774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5758.26539605953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6611.5707011554,0,0,0,0,0
ColoRect-AdenoCA::S.22,deconstruct,2517.39301702006,0,0,0,0,0,0,0,0,0,0,0,0,397.606982979945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.23,deconstruct,3538.50301681183,0,0,0,6180.58592578366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148.41118429891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.24,deconstruct,2335.45430485515,0,0,0,5137.16624144904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.25,deconstruct,2684.09874742521,0,0,0,2215.97455100959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907.33729452704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4928.87942689007,0,0,0,0,0
ColoRect-AdenoCA::S.26,deconstruct,3257.64699922318,0,0,0,2161.25781646768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520.57615114041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8868.03435011277,0,0,0,0,0
ColoRect-AdenoCA::S.27,deconstruct,2455.36105783605,0,0,0,1168.48621192255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5668.63766210039,3484.26299015071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.2520779903,0,0,0,0,0
ColoRect-AdenoCA::S.28,deconstruct,3400.93332600521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887.43636672487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10499.6263262148,0,0,0,0,0
ColoRect-AdenoCA::S.29,deconstruct,1728.74706782145,0,0,0,4661.14468405783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.79447789942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.30,deconstruct,3668.24338602954,0,0,0,2278.60500653973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8886.33113470696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6018.3247039039,0,0,0,0,0
ColoRect-AdenoCA::S.31,deconstruct,2451.9118122357,0,0,0,3849.31873107591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935.01736554134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6112.19594403651,0,0,0,0,0
ColoRect-AdenoCA::S.32,deconstruct,2099.88935095355,0,0,0,2393.5611059639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.33,deconstruct,1411.88235221932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3184.53349334282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8580.42990025488,0,0,0,0,0
ColoRect-AdenoCA::S.34,deconstruct,2331.62412796204,0,0,0,1546.47857389811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340.42935366111,0,0,0,0,0,0,0,0,0,0,0,0,1294.29913202198,0,0,6152.62440165407,0,0,0,0,0
ColoRect-AdenoCA::S.35,deconstruct,3783.80008788162,0,0,0,2936.78468902397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3852.87794591322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.36,deconstruct,2412.91242739234,0,0,0,2402.50901021902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674.19446590793,0,7877.59236455526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.37,deconstruct,2828.10212643984,0,0,0,4194.54595293258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.74030040942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10772.2745059133,0,0,0,0,0
ColoRect-AdenoCA::S.38,deconstruct,2475.81744934141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914.82990512751,1299.41563830859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5041.55927604788,0,0,0,0,0
ColoRect-AdenoCA::S.39,deconstruct,3987.7949010534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10026.9829119807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686.99192679155,0,0,0,0,0
ColoRect-AdenoCA::S.40,deconstruct,2387.30975221015,0,0,0,1278.01519769869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2975.82458032126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.41,deconstruct,2326.9951345121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124.79216607627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13022.549243087,0,0,0,0,0
ColoRect-AdenoCA::S.42,deconstruct,2285.04505817838,0,0,0,1535.8584550118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049.81112787669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8256.38107068697,0,0,0,0,0
ColoRect-AdenoCA::S.43,deconstruct,2255.63193643328,0,0,0,1905.0451469579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.31375548055,0,4275.31748038422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8659.99072339311,0,0,0,0,0
ColoRect-AdenoCA::S.44,deconstruct,2216.68128284797,0,0,0,4394.19139231904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4472.12426936258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11201.770900556,0,0,0,0,0
ColoRect-AdenoCA::S.45,deconstruct,1868.19065475274,0,0,0,1878.13743241273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187.25787419517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10302.3922340689,0,0,0,0,0
ColoRect-AdenoCA::S.46,deconstruct,1319.91811389009,0,0,0,2496.94437972306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292.47057067353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011.5385003328,0,0,0,0,0
ColoRect-AdenoCA::S.47,deconstruct,2412.89690956077,0,0,0,2807.05514570442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302.89076300769,0,1871.24691015415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5652.91027157298,0,0,0,0,0
ColoRect-AdenoCA::S.48,deconstruct,2635.35301185899,0,0,0,7577.5359178465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14846.6070169061,0,0,0,0,0
ColoRect-AdenoCA::S.49,deconstruct,1940.86241550686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6903.98596291265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9534.58000703306,0,0,0,0,0
ColoRect-AdenoCA::S.50,deconstruct,3492.23993172822,0,0,0,2502.31463387843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165.95302120045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4856.74595578319,0,0,0,0,0
ColoRect-AdenoCA::S.51,deconstruct,1822.26508393801,0,0,0,3711.74656933401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050.20833032315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.52,deconstruct,2968.67863956461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118.32097047326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.53,deconstruct,3079.72335547452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14759.0883614273,0,0,0,0,0
ColoRect-AdenoCA::S.54,deconstruct,2688.50116271987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450.6262977848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5745.48636406663,0,0,0,0,0
ColoRect-AdenoCA::S.55,deconstruct,1723.78628612349,0,0,0,4251.78368490814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4732.84016526532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.56,deconstruct,2802.87864646753,0,0,0,2410.47345899477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219.05561272281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612.40816096675,0,0,0,0,0
ColoRect-AdenoCA::S.57,deconstruct,2182.12773607525,0,0,0,1985.23679537166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002.20004018658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6938.69681613906,0,0,0,0,0
ColoRect-AdenoCA::S.58,deconstruct,2714.95978558931,0,0,0,1222.26696832504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5964.46239601511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.59,deconstruct,2638.15993795035,0,0,0,2113.60466323156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6397.13302308279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344.27318353892,0,0,0,0,0
ColoRect-AdenoCA::S.60,deconstruct,2491.12124750117,0,0,0,892.556348728433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.26463485592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9213.29512773345,0,0,0,0,0
ColoRect-AdenoCA::S.61,deconstruct,2479.54122688458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324.06176807657,0,0,0,0,0,0,0,0,0,0,0,0,2319.09130706917,0,0,6672.902788144,0,0,0,0,0
ColoRect-AdenoCA::S.62,deconstruct,2556.88353330762,0,0,0,2775.95893489982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025.14511917385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12602.0064561605,0,0,0,0,0
ColoRect-AdenoCA::S.63,deconstruct,2944.8475630436,0,0,0,5421.77253604459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5577.87558847099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5840.50431244082,0,0,0,0,0
ColoRect-AdenoCA::S.64,deconstruct,2177.89180727572,0,0,0,1157.86551369263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14773.8764520368,0,0,0,0,0
ColoRect-AdenoCA::S.65,deconstruct,3491.70473363916,0,0,0,3421.48904685034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990.02151080163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385.63321523753,0,0,0,0,0
ColoRect-AdenoCA::S.66,deconstruct,2042.00900716137,0,0,0,2173.819696601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.83865644212,0,0,4369.8866708399,0,0,0,0,0
ColoRect-AdenoCA::S.67,deconstruct,2571.06619471279,0,0,0,1153.26231011316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334.31150138893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6538.75768851806,0,0,0,0,0
ColoRect-AdenoCA::S.68,deconstruct,3299.68042875888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198.00399526601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7662.34133168248,0,0,0,0,0
ColoRect-AdenoCA::S.69,deconstruct,2638.58249833078,0,0,0,1734.44882063093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2878.26342330345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8181.98576886758,0,0,0,0,0
ColoRect-AdenoCA::S.70,deconstruct,2731.65300332425,0,0,0,1868.21052616693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4594.73851977557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11764.4687325217,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.1,deconstruct,0,0,0,0,291106.009442064,0,0,0,0,0,0,0,279185.756484358,120739.401200991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227875.492298049,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.2,deconstruct,0,0,0,0,163236.634991084,0,0,0,0,0,0,0,125033.43971781,249661.476349605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134037.469004026,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.3,deconstruct,50061.9294757891,0,0,0,47557.7280977172,0,0,0,0,0,0,0,398488.875256195,97103.9972152417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.4,deconstruct,0,0,0,0,255811.328876151,0,0,0,0,0,0,0,536607.168939251,230230.352529786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236244.562131277,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.5,deconstruct,0,0,0,0,0,0,0,0,0,0,0,0,360098.276387122,166526.482359142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634913.570274575,0,0,0,0,0,0,0,134810.018550622,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.6,deconstruct,0,0,0,0,112681.646633318,0,0,0,0,0,0,0,523470.463557881,242948.189032269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74911.746864131,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.7,deconstruct,0,0,0,0,291166.651285876,0,0,0,0,0,0,0,1048191.88390555,129901.12371324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305960.341095331,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.8,deconstruct,0,0,0,0,0,0,0,0,0,0,0,0,658926.796986324,180840.008437461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243408.311604236,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.9,deconstruct,0,0,0,0,450922.498210481,0,0,0,0,0,0,0,730068.293371538,106466.945404542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.10,deconstruct,0,0,0,0,222600.29607317,0,0,0,0,0,0,0,781686.915264387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.11,deconstruct,34958.3639685464,0,0,0,83413.1519331903,0,0,0,0,0,0,0,101467.773654168,44465.2248145662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20681.3093793708,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.12,deconstruct,0,0,0,0,108213.452657564,0,0,0,0,0,0,0,681449.51883539,444633.663471358,0,0,0,0,0,0,0,115425.3873883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.13,deconstruct,0,0,0,0,97565.2783948036,0,0,0,0,0,0,0,229789.261029478,135788.051311606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90256.2704001164,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.14,deconstruct,0,0,0,0,190492.391552746,0,0,0,0,0,0,0,377962.849271025,101520.839837991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148766.053914023,0,0,0,0,0,0,0,63675.0546946983,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.1,deconstruct,4960.3592391815,0,0,0,20975.3294573334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39914.524265583
ColoRect-AdenoCA::MSI-H.S.2,deconstruct,18764.1060898786,0,0,0,16988.4732536148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45133.8811316171
ColoRect-AdenoCA::MSI-H.S.3,deconstruct,13500.5014000633,0,0,0,10892.497034551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41970.6285956854
ColoRect-AdenoCA::MSI-H.S.4,deconstruct,13093.7859346719,0,0,0,43611.2899055598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33695.95364982
ColoRect-AdenoCA::MSI-H.S.5,deconstruct,6554.16384845285,0,0,0,40142.4756199903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58741.8992527836
ColoRect-AdenoCA::MSI-H.S.6,deconstruct,18416.6708759537,0,0,0,34889.7207878238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80070.2600904463
ColoRect-AdenoCA::MSI-H.S.7,deconstruct,26386.9402639367,0,0,0,23835.2641981574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40263.9107188686
ColoRect-AdenoCA::MSI-H.S.8,deconstruct,0,0,0,0,42666.4319621929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10367.8290222869,0,0,0,0,0,0,0,66259.3601802386
ColoRect-AdenoCA::MSI-H.S.9,deconstruct,9292.88723750407,0,0,0,39322.3145435856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70416.9392114397
ColoRect-AdenoCA::MSI-H.S.10,deconstruct,9768.26372234471,0,0,0,60955.6849103219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43666.5467010493
ColoRect-AdenoCA::MSI-H.S.11,deconstruct,3221.97159176497,0,0,0,12512.3488130534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7672.33449366888
ColoRect-AdenoCA::MSI-H.S.12,deconstruct,19602.0197412009,0,0,0,32240.6225682065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89645.0632699501
ColoRect-AdenoCA::MSI-H.S.13,deconstruct,16105.2955542525,0,0,0,31152.0186904147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39553.9933338376
ColoRect-AdenoCA::MSI-H.S.14,deconstruct,20540.8235137509,0,0,0,9942.58143284426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24728.3847281596
ColoRect-AdenoCA::MSI-H.S.15,deconstruct,43200.3885681764,0,0,0,30007.767549553,0,0,0,0,0,0,0,0,0,0,0,0,10421.5388549388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17891.9716695923
ColoRect-AdenoCA::MSI-H.S.16,deconstruct,0,0,0,0,21084.5770074938,0,0,0,0,0,0,0,0,0,0,0,0,16482.0996015711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33373.4430987695,0,0,0,0,0,0,0,71094.2181174011
Eso-AdenoCA::S.1,deconstruct,1983.0979484283,0,0,0,6897.56667545391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763.03073740251,0,2133.54601574176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5892.38959957745,0,0,0,0,0
Eso-AdenoCA::S.2,deconstruct,0,0,3709.26531815313,0,8157.04364658802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24505.9058802075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7394.192565506,0,0,0,0,0
Eso-AdenoCA::S.3,deconstruct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8600.88736677861,4706.08432184007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6127.79357796132,0,0,0,0,0
Eso-AdenoCA::S.4,deconstruct,2334.97763364891,0,0,0,4142.70035452051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311.10268221702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.5,deconstruct,3689.02852661995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947.78573896015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17531.4941037033,0,0,0,0,0
Eso-AdenoCA::S.6,deconstruct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66473.6153757816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.7,deconstruct,0,2594.62545970427,0,0,2461.79511833823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6998.40399076166,11105.6626406328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.8,deconstruct,3403.87675520453,0,0,0,15923.0494795139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584.19820787814,4157.99982573838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.9,deconstruct,0,0,0,0,10011.0499049168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101.02737277898,13588.5698234628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7240.16979432331,0,0,0,0,0
Eso-AdenoCA::S.10,deconstruct,0,0,0,0,7532.24708875152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3007.95858541152,8042.3852309957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18196.8803293665,0,0,0,0,0
Eso-AdenoCA::S.11,deconstruct,4585.40531347412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784.10378680629,6515.35092363665,2695.8558884302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827.42918198363,0,0,0,0,0
